ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04976713,A320_4367,2024-06-11,5.4,"{'temp': '6.5°C', 'pressure': '933.0 hPa', 'vibrations': '3.773640828149318 m/s²'}",0
V00467979,A340_4633,2024-06-11,3.9,"{'temp': '-8.7°C', 'pressure': '1058.7 hPa', 'vibrations': '2.218220439863793 m/s²'}",0
V05986265,CRJ700_0969,2024-06-11,5.5,"{'temp': '5.0°C', 'pressure': '858.7 hPa', 'vibrations': '0.3818930074212379 m/s²'}",0
V08879726,B777_5397,2024-06-11,4.6,"{'temp': '19.1°C', 'pressure': '969.0 hPa', 'vibrations': '4.618088183175059 m/s²'}",0
V02322892,A380_6924,2024-06-11,4.3,"{'temp': '0.9°C', 'pressure': '931.3 hPa', 'vibrations': '4.90159727847623 m/s²'}",0
V07819138,B747_2724,2024-06-11,3.9,"{'temp': '0.1°C', 'pressure': '1058.6 hPa', 'vibrations': '3.648453182946738 m/s²'}",0
V09402949,E170_6353,2024-06-11,6.7,"{'temp': '1.7°C', 'pressure': '944.9 hPa', 'vibrations': '3.3767293388000947 m/s²'}",0
V08599195,E175_2945,2024-06-11,2.9,"{'temp': '-9.9°C', 'pressure': '1019.0 hPa', 'vibrations': '1.9760669720808703 m/s²'}",0
V00198099,A330_1199,2024-06-11,2.5,"{'temp': '-3.0°C', 'pressure': '1030.8 hPa', 'vibrations': '2.2079402592402726 m/s²'}",0
V06490752,B767_4217,2024-06-11,5.5,"{'temp': '-3.6°C', 'pressure': '1014.3 hPa', 'vibrations': '0.5598670456385219 m/s²'}",0
V09929412,B767_2368,2024-06-11,6.2,"{'temp': '10.8°C', 'pressure': '976.6 hPa', 'vibrations': '1.984604086126397 m/s²'}",0
V09794184,B747_6747,2024-06-11,4.8,"{'temp': '-4.1°C', 'pressure': '968.9 hPa', 'vibrations': '3.4890306325978546 m/s²'}",0
V02890913,A330_6573,2024-06-11,3.7,"{'temp': '-6.0°C', 'pressure': '922.3 hPa', 'vibrations': '3.127418679122178 m/s²'}",0
V04103304,B737_0616,2024-06-11,5.6,"{'temp': '0.8°C', 'pressure': '865.8 hPa', 'vibrations': '3.990560314501077 m/s²'}",0
V06935918,A380_0594,2024-06-11,6.4,"{'temp': '3.6°C', 'pressure': '1014.0 hPa', 'vibrations': '1.4109273572836645 m/s²'}",0
V05330215,B777_4962,2024-06-11,7.9,"{'temp': '-5.9°C', 'pressure': '931.9 hPa', 'vibrations': '1.165309632269781 m/s²'}",0
V08528877,CRJ700_6849,2024-06-11,6.0,"{'temp': '-1.1°C', 'pressure': '973.3 hPa', 'vibrations': '4.883920714060878 m/s²'}",0
V01915911,B777_2912,2024-06-11,8.2,"{'temp': '8.5°C', 'pressure': '875.9 hPa', 'vibrations': '1.6966593913618717 m/s²'}",0
V04864438,B767_2315,2024-06-11,11.3,"{'temp': '13.6°C', 'pressure': '1011.0 hPa', 'vibrations': '1.1182712435753812 m/s²'}",1
V02641228,A330_0921,2024-06-11,2.6,"{'temp': '7.6°C', 'pressure': '966.3 hPa', 'vibrations': '1.3902624953152198 m/s²'}",0
V02597814,A320_1930,2024-06-11,8.3,"{'temp': '-1.0°C', 'pressure': '920.0 hPa', 'vibrations': '1.309908746797378 m/s²'}",0
V09973733,A380_2017,2024-06-11,5.9,"{'temp': '-4.0°C', 'pressure': '919.8 hPa', 'vibrations': '3.103917496253157 m/s²'}",0
V09126469,CRJ700_1002,2024-06-11,4.5,"{'temp': '-3.3°C', 'pressure': '1029.9 hPa', 'vibrations': '4.2983778528786525 m/s²'}",0
V06682158,CRJ700_3108,2024-06-11,6.0,"{'temp': '2.6°C', 'pressure': '942.0 hPa', 'vibrations': '0.9338997128248544 m/s²'}",0
V03240231,B737_0940,2024-06-11,5.4,"{'temp': '1.6°C', 'pressure': '952.3 hPa', 'vibrations': '1.7535372708125312 m/s²'}",0
V06744544,A320_5229,2024-06-11,11.6,"{'temp': '-0.4°C', 'pressure': '923.4 hPa', 'vibrations': '2.347311282545874 m/s²'}",1
V04101864,B767_2803,2024-06-11,1.9,"{'temp': '3.0°C', 'pressure': '893.3 hPa', 'vibrations': '1.719372389350808 m/s²'}",0
V02805898,A340_6933,2024-06-11,2.9,"{'temp': '2.3°C', 'pressure': '906.4 hPa', 'vibrations': '4.781206045425864 m/s²'}",0
V02315243,CRJ900_1740,2024-06-11,4.4,"{'temp': '15.8°C', 'pressure': '925.8 hPa', 'vibrations': '2.7865317564435648 m/s²'}",0
V07028264,B747_4152,2024-06-11,5.2,"{'temp': '9.0°C', 'pressure': '922.2 hPa', 'vibrations': '0.5070554158358115 m/s²'}",0
V00339230,CRJ700_6943,2024-06-11,3.0,"{'temp': '9.8°C', 'pressure': '873.0 hPa', 'vibrations': '4.305622572063948 m/s²'}",0
V06957489,CRJ900_6319,2024-06-11,6.6,"{'temp': '16.0°C', 'pressure': '976.7 hPa', 'vibrations': '2.9982859819258985 m/s²'}",0
V02382922,A340_1384,2024-06-11,8.6,"{'temp': '-8.0°C', 'pressure': '920.5 hPa', 'vibrations': '1.1434135877811913 m/s²'}",0
V03446422,A380_6878,2024-06-11,1.7,"{'temp': '-5.1°C', 'pressure': '986.2 hPa', 'vibrations': '4.587820846872974 m/s²'}",0
V08132734,A350_5568,2024-06-11,9.3,"{'temp': '-4.7°C', 'pressure': '1109.5 hPa', 'vibrations': '3.0751367284516244 m/s²'}",0
V06507413,A321_3033,2024-06-11,9.3,"{'temp': '10.0°C', 'pressure': '1066.8 hPa', 'vibrations': '2.9600679440782707 m/s²'}",0
V08195691,E175_4558,2024-06-11,6.1,"{'temp': '-6.2°C', 'pressure': '933.5 hPa', 'vibrations': '4.967864236340506 m/s²'}",0
V05659123,B757_1844,2024-06-11,5.2,"{'temp': '9.0°C', 'pressure': '917.6 hPa', 'vibrations': '4.418079041867241 m/s²'}",0
V00810340,A320_6731,2024-06-11,3.6,"{'temp': '-1.5°C', 'pressure': '897.9 hPa', 'vibrations': '0.36673256391283104 m/s²'}",0
V02164615,A380_0415,2024-06-11,3.6,"{'temp': '-23.2°C', 'pressure': '935.5 hPa', 'vibrations': '1.0337747254078622 m/s²'}",1
V00760401,A340_2793,2024-06-11,8.0,"{'temp': '3.3°C', 'pressure': '967.1 hPa', 'vibrations': '0.7490620370302076 m/s²'}",0
V05733079,A350_1889,2024-06-11,3.3,"{'temp': '-9.3°C', 'pressure': '1017.7 hPa', 'vibrations': '1.2531524383625192 m/s²'}",0
V05392769,B757_6806,2024-06-11,4.5,"{'temp': '-10.2°C', 'pressure': '1000.0 hPa', 'vibrations': '1.2625451325304315 m/s²'}",0
V08150326,E170_5551,2024-06-11,7.6,"{'temp': '-8.9°C', 'pressure': '1009.9 hPa', 'vibrations': '4.890452550678947 m/s²'}",0
V06000524,B747_3165,2024-06-11,1.2,"{'temp': '-4.6°C', 'pressure': '993.6 hPa', 'vibrations': '3.8901258315349763 m/s²'}",0
V03580968,B767_5501,2024-06-11,3.5,"{'temp': '10.0°C', 'pressure': '951.3 hPa', 'vibrations': '0.5479429620901477 m/s²'}",0
V07290180,B777_5812,2024-06-11,5.9,"{'temp': '-2.7°C', 'pressure': '920.0 hPa', 'vibrations': '4.86854941587526 m/s²'}",0
V08602763,E170_1130,2024-06-11,0.7,"{'temp': '-17.1°C', 'pressure': '865.5 hPa', 'vibrations': '4.701634959043044 m/s²'}",1
V08649588,B777_6867,2024-06-11,5.4,"{'temp': '7.9°C', 'pressure': '1046.9 hPa', 'vibrations': '2.365075943588149 m/s²'}",0
V04206725,E170_6420,2024-06-11,6.1,"{'temp': '-11.3°C', 'pressure': '866.2 hPa', 'vibrations': '4.434591497747935 m/s²'}",0
V09738868,CRJ900_4042,2024-06-11,4.5,"{'temp': '-3.7°C', 'pressure': '1052.9 hPa', 'vibrations': '2.853624058540713 m/s²'}",0
V08754242,B737_5581,2024-06-11,8.5,"{'temp': '-15.1°C', 'pressure': '948.4 hPa', 'vibrations': '3.72788932167796 m/s²'}",1
V07465225,E170_2583,2024-06-11,3.6,"{'temp': '-4.0°C', 'pressure': '992.8 hPa', 'vibrations': '0.4605370532384717 m/s²'}",0
V07254953,B757_0375,2024-06-11,9.2,"{'temp': '-2.6°C', 'pressure': '966.3 hPa', 'vibrations': '3.846510588588898 m/s²'}",0
V04638265,A380_0710,2024-06-11,5.7,"{'temp': '-3.2°C', 'pressure': '930.3 hPa', 'vibrations': '3.260310591060475 m/s²'}",0
V04072110,A330_2237,2024-06-11,6.4,"{'temp': '10.1°C', 'pressure': '1051.9 hPa', 'vibrations': '4.301618054091481 m/s²'}",0
V00319819,A330_5146,2024-06-12,4.5,"{'temp': '8.3°C', 'pressure': '981.1 hPa', 'vibrations': '2.564873455886092 m/s²'}",0
V08385518,B757_4595,2024-06-12,5.2,"{'temp': '-9.7°C', 'pressure': '1025.4 hPa', 'vibrations': '3.9577647020295825 m/s²'}",0
V09892305,A340_1505,2024-06-12,3.7,"{'temp': '21.7°C', 'pressure': '874.4 hPa', 'vibrations': '0.7606367077320092 m/s²'}",1
V04101353,A380_6283,2024-06-12,8.2,"{'temp': '4.2°C', 'pressure': '967.4 hPa', 'vibrations': '4.7040502056011615 m/s²'}",0
V08458991,E175_6879,2024-06-12,9.8,"{'temp': '3.1°C', 'pressure': '920.0 hPa', 'vibrations': '4.31883875939099 m/s²'}",0
V04057198,B737_2262,2024-06-12,0.9,"{'temp': '7.0°C', 'pressure': '920.9 hPa', 'vibrations': '2.0905980293481745 m/s²'}",0
V06321813,B747_4007,2024-06-12,6.1,"{'temp': '-1.2°C', 'pressure': '921.7 hPa', 'vibrations': '1.8646253050567392 m/s²'}",0
V08162863,A320_6678,2024-06-12,3.6,"{'temp': '10.0°C', 'pressure': '993.0 hPa', 'vibrations': '0.8735258851287814 m/s²'}",0
V08167102,B737_1936,2024-06-12,5.4,"{'temp': '10.7°C', 'pressure': '1034.2 hPa', 'vibrations': '2.8732135721683654 m/s²'}",0
V02294371,E170_5551,2024-06-12,3.7,"{'temp': '-17.2°C', 'pressure': '936.6 hPa', 'vibrations': '0.7461343931368541 m/s²'}",1
V09070502,E170_6353,2024-06-12,6.9,"{'temp': '3.7°C', 'pressure': '984.5 hPa', 'vibrations': '4.17751237891933 m/s²'}",0
V02719678,B757_0375,2024-06-12,9.0,"{'temp': '6.2°C', 'pressure': '992.5 hPa', 'vibrations': '2.9295562013969545 m/s²'}",0
V06510952,A350_4039,2024-06-12,3.4,"{'temp': '19.3°C', 'pressure': '1000.9 hPa', 'vibrations': '3.3685579868630082 m/s²'}",0
V03602765,B777_0908,2024-06-12,3.1,"{'temp': '-16.3°C', 'pressure': '833.0 hPa', 'vibrations': '2.5563958299285767 m/s²'}",1
V02370928,B737_1524,2024-06-12,6.3,"{'temp': '-2.5°C', 'pressure': '896.5 hPa', 'vibrations': '3.3043048879833945 m/s²'}",0
V02194655,A320_6814,2024-06-12,7.9,"{'temp': '-2.7°C', 'pressure': '912.8 hPa', 'vibrations': '2.7476246206737565 m/s²'}",0
V09103567,A340_6933,2024-06-12,5.8,"{'temp': '-0.3°C', 'pressure': '992.8 hPa', 'vibrations': '4.862978047869672 m/s²'}",0
V08045393,A330_2982,2024-06-12,10.5,"{'temp': '6.2°C', 'pressure': '910.0 hPa', 'vibrations': '1.602357263374582 m/s²'}",0
V05340009,E170_2583,2024-06-12,3.6,"{'temp': '3.6°C', 'pressure': '1012.7 hPa', 'vibrations': '0.6090562704426988 m/s²'}",0
V04586540,A321_1458,2024-06-12,3.3,"{'temp': '2.6°C', 'pressure': '929.7 hPa', 'vibrations': '0.3241838050165624 m/s²'}",0
V04735636,A350_2655,2024-06-12,5.8,"{'temp': '-2.9°C', 'pressure': '963.5 hPa', 'vibrations': '4.476409866761516 m/s²'}",0
V04632239,A320_1930,2024-06-12,5.7,"{'temp': '13.4°C', 'pressure': '899.2 hPa', 'vibrations': '2.829838692555384 m/s²'}",0
V03604138,CRJ700_1968,2024-06-12,4.9,"{'temp': '-6.2°C', 'pressure': '870.0 hPa', 'vibrations': '4.099426833632982 m/s²'}",0
V07463640,A321_6807,2024-06-12,2.4,"{'temp': '15.1°C', 'pressure': '1057.2 hPa', 'vibrations': '3.347791989089393 m/s²'}",0
V09685951,A320_3178,2024-06-12,5.0,"{'temp': '12.9°C', 'pressure': '915.9 hPa', 'vibrations': '1.6282106497873772 m/s²'}",0
V00097661,A320_6242,2024-06-12,2.8,"{'temp': '23.8°C', 'pressure': '968.1 hPa', 'vibrations': '4.564347923527433 m/s²'}",1
V04000046,B777_3000,2024-06-12,4.8,"{'temp': '-3.4°C', 'pressure': '961.1 hPa', 'vibrations': '2.8206179822950257 m/s²'}",0
V06132155,B767_2417,2024-06-12,6.5,"{'temp': '-4.2°C', 'pressure': '983.2 hPa', 'vibrations': '4.389318800599543 m/s²'}",0
V02313158,A321_5105,2024-06-12,7.6,"{'temp': '-4.4°C', 'pressure': '1000.7 hPa', 'vibrations': '2.5805270178056827 m/s²'}",0
V00125196,A350_1177,2024-06-12,4.1,"{'temp': '-2.3°C', 'pressure': '979.8 hPa', 'vibrations': '0.8893094189597905 m/s²'}",0
V01768505,B777_5963,2024-06-12,6.3,"{'temp': '16.4°C', 'pressure': '928.5 hPa', 'vibrations': '0.1498946206611118 m/s²'}",0
V09172253,CRJ700_1788,2024-06-12,7.3,"{'temp': '-9.8°C', 'pressure': '1064.0 hPa', 'vibrations': '3.309974249032592 m/s²'}",0
V08102330,A350_6092,2024-06-12,8.7,"{'temp': '1.1°C', 'pressure': '950.4 hPa', 'vibrations': '4.555688254096705 m/s²'}",0
V06473841,A350_2804,2024-06-12,7.5,"{'temp': '-5.4°C', 'pressure': '952.6 hPa', 'vibrations': '2.8148323289390786 m/s²'}",0
V08370895,B767_0906,2024-06-12,6.5,"{'temp': '-0.0°C', 'pressure': '1025.1 hPa', 'vibrations': '0.39945433415208176 m/s²'}",0
V09905168,B767_5422,2024-06-12,2.3,"{'temp': '0.8°C', 'pressure': '962.9 hPa', 'vibrations': '3.6364660944415013 m/s²'}",0
V01741963,B757_1844,2024-06-12,3.0,"{'temp': '17.1°C', 'pressure': '1100.8 hPa', 'vibrations': '4.8544214517701825 m/s²'}",0
V00094984,E175_4082,2024-06-12,6.2,"{'temp': '9.4°C', 'pressure': '888.9 hPa', 'vibrations': '2.4409820849254835 m/s²'}",0
V01878163,A330_3896,2024-06-12,2.2,"{'temp': '0.5°C', 'pressure': '969.4 hPa', 'vibrations': '2.370184055560818 m/s²'}",0
V04040811,E170_3393,2024-06-12,3.2,"{'temp': '-1.3°C', 'pressure': '989.2 hPa', 'vibrations': '2.341199633126706 m/s²'}",0
V01497041,A330_3411,2024-06-12,5.2,"{'temp': '9.8°C', 'pressure': '897.7 hPa', 'vibrations': '0.24085334632661382 m/s²'}",0
V04195314,A321_1968,2024-06-12,6.9,"{'temp': '3.0°C', 'pressure': '991.3 hPa', 'vibrations': '4.453538102629388 m/s²'}",0
V01194547,E170_0081,2024-06-12,4.0,"{'temp': '-7.9°C', 'pressure': '939.2 hPa', 'vibrations': '2.3938301643994446 m/s²'}",0
V07941457,B747_6747,2024-06-12,2.5,"{'temp': '-6.1°C', 'pressure': '949.5 hPa', 'vibrations': '0.1559345468869644 m/s²'}",0
V00790290,CRJ700_0969,2024-06-12,4.6,"{'temp': '-6.1°C', 'pressure': '922.0 hPa', 'vibrations': '1.733556216503032 m/s²'}",0
V01204798,CRJ900_1993,2024-06-12,4.8,"{'temp': '-1.2°C', 'pressure': '950.1 hPa', 'vibrations': '3.1376381462507204 m/s²'}",0
V08523477,CRJ900_5426,2024-06-12,3.8,"{'temp': '2.8°C', 'pressure': '970.2 hPa', 'vibrations': '4.419518144000699 m/s²'}",0
V03974111,B747_2659,2024-06-12,8.2,"{'temp': '19.8°C', 'pressure': '1020.7 hPa', 'vibrations': '3.8278152764702202 m/s²'}",0
V01856401,B777_6867,2024-06-12,5.2,"{'temp': '-18.1°C', 'pressure': '985.1 hPa', 'vibrations': '4.1599928525121666 m/s²'}",1
V04365225,E170_5551,2024-06-12,10.5,"{'temp': '-13.8°C', 'pressure': '986.4 hPa', 'vibrations': '3.0387992121718783 m/s²'}",1
V08881120,B777_4029,2024-06-12,2.8,"{'temp': '11.1°C', 'pressure': '991.7 hPa', 'vibrations': '3.0738303420277386 m/s²'}",0
V01788354,A320_2562,2024-06-12,6.7,"{'temp': '15.2°C', 'pressure': '947.8 hPa', 'vibrations': '0.5341817931695603 m/s²'}",0
V01959512,B767_3878,2024-06-12,5.1,"{'temp': '-1.1°C', 'pressure': '962.9 hPa', 'vibrations': '3.162622332432976 m/s²'}",0
V03333837,A330_6708,2024-06-12,10.4,"{'temp': '5.2°C', 'pressure': '921.9 hPa', 'vibrations': '0.9510354259686599 m/s²'}",0
V08130167,B777_5688,2024-06-12,4.5,"{'temp': '-4.6°C', 'pressure': '956.9 hPa', 'vibrations': '0.30475171512369115 m/s²'}",0
V03606241,B747_0262,2024-06-12,6.6,"{'temp': '19.0°C', 'pressure': '954.9 hPa', 'vibrations': '0.32333082962795745 m/s²'}",0
V05403395,A340_6943,2024-06-12,7.8,"{'temp': '1.0°C', 'pressure': '995.0 hPa', 'vibrations': '1.1237268444943838 m/s²'}",0
V03773363,CRJ900_6738,2024-06-12,3.4,"{'temp': '2.1°C', 'pressure': '870.7 hPa', 'vibrations': '3.495730235381897 m/s²'}",0
V01059115,B757_6092,2024-06-12,8.4,"{'temp': '-1.6°C', 'pressure': '906.7 hPa', 'vibrations': '4.914752887107012 m/s²'}",0
V05466222,A321_3707,2024-06-12,4.5,"{'temp': '-18.5°C', 'pressure': '812.0 hPa', 'vibrations': '1.2680112480474937 m/s²'}",1
V04811316,CRJ700_2863,2024-06-12,3.8,"{'temp': '-3.1°C', 'pressure': '939.6 hPa', 'vibrations': '1.451519386300744 m/s²'}",0
V03766417,E175_2945,2024-06-12,3.7,"{'temp': '2.8°C', 'pressure': '930.2 hPa', 'vibrations': '2.6826971912787423 m/s²'}",0
V00007021,CRJ900_2577,2024-06-12,6.3,"{'temp': '-9.4°C', 'pressure': '925.2 hPa', 'vibrations': '4.350760468429405 m/s²'}",0
V01086286,A330_3548,2024-06-12,4.6,"{'temp': '-12.3°C', 'pressure': '953.0 hPa', 'vibrations': '1.5510578698468152 m/s²'}",1
V03994075,A380_4294,2024-06-12,7.3,"{'temp': '-4.4°C', 'pressure': '924.9 hPa', 'vibrations': '0.9309974521933562 m/s²'}",0
V02881782,A340_4633,2024-06-12,4.7,"{'temp': '18.1°C', 'pressure': '911.2 hPa', 'vibrations': '2.3167340669270065 m/s²'}",0
V09512254,B777_5812,2024-06-12,6.7,"{'temp': '-0.7°C', 'pressure': '961.8 hPa', 'vibrations': '3.659800961260487 m/s²'}",0
V04439512,B777_5397,2024-06-12,1.7,"{'temp': '2.5°C', 'pressure': '909.6 hPa', 'vibrations': '2.868277630987482 m/s²'}",0
V01201224,CRJ700_4386,2024-06-12,3.7,"{'temp': '10.9°C', 'pressure': '918.6 hPa', 'vibrations': '1.97909989905726 m/s²'}",0
V03745190,A380_0710,2024-06-12,4.6,"{'temp': '-4.6°C', 'pressure': '934.4 hPa', 'vibrations': '2.732078025373166 m/s²'}",0
V06569781,B737_0940,2024-06-12,3.9,"{'temp': '-8.4°C', 'pressure': '902.4 hPa', 'vibrations': '4.752559575136015 m/s²'}",0
V07514947,B747_2389,2024-06-12,3.2,"{'temp': '1.7°C', 'pressure': '900.9 hPa', 'vibrations': '4.686028088416086 m/s²'}",0
V03816334,B737_3303,2024-06-12,9.7,"{'temp': '13.4°C', 'pressure': '952.2 hPa', 'vibrations': '0.6436178046150909 m/s²'}",0
V03306545,B747_2846,2024-06-12,4.7,"{'temp': '-0.6°C', 'pressure': '956.8 hPa', 'vibrations': '1.2672503497799348 m/s²'}",0
V05665918,B737_0616,2024-06-12,5.4,"{'temp': '-2.2°C', 'pressure': '973.5 hPa', 'vibrations': '4.635453726741266 m/s²'}",0
V03833070,A340_3614,2024-06-12,0.6,"{'temp': '2.9°C', 'pressure': '946.2 hPa', 'vibrations': '4.3447189208668515 m/s²'}",0
V00237156,A330_4686,2024-06-12,8.9,"{'temp': '-13.8°C', 'pressure': '906.4 hPa', 'vibrations': '3.028967708431887 m/s²'}",1
V02712039,B747_2724,2024-06-12,9.2,"{'temp': '-0.8°C', 'pressure': '990.4 hPa', 'vibrations': '3.2069349118831783 m/s²'}",0
V09570004,A350_4603,2024-06-12,0.6,"{'temp': '-0.3°C', 'pressure': '1017.3 hPa', 'vibrations': '2.470372956650673 m/s²'}",0
V08896337,A380_5199,2024-06-12,9.3,"{'temp': '-10.6°C', 'pressure': '952.4 hPa', 'vibrations': '1.6619821859784023 m/s²'}",1
V07464671,B747_0472,2024-06-12,8.1,"{'temp': '2.2°C', 'pressure': '943.7 hPa', 'vibrations': '2.717513424567885 m/s²'}",0
V06907284,CRJ900_3675,2024-06-12,4.1,"{'temp': '-9.2°C', 'pressure': '962.3 hPa', 'vibrations': '4.854431719123087 m/s²'}",0
V06754923,A350_0500,2024-06-12,7.8,"{'temp': '12.5°C', 'pressure': '1008.7 hPa', 'vibrations': '0.17387969928088887 m/s²'}",0
V09945876,A340_2793,2024-06-12,9.0,"{'temp': '11.3°C', 'pressure': '917.3 hPa', 'vibrations': '3.055221278093719 m/s²'}",0
V09574296,A340_1384,2024-06-12,4.3,"{'temp': '8.6°C', 'pressure': '1007.1 hPa', 'vibrations': '1.1339918376515312 m/s²'}",0
V03833402,E175_5414,2024-06-12,8.7,"{'temp': '-2.7°C', 'pressure': '1027.6 hPa', 'vibrations': '0.6338858804119474 m/s²'}",0
V06104221,CRJ700_6943,2024-06-12,8.3,"{'temp': '14.0°C', 'pressure': '1011.0 hPa', 'vibrations': '3.370559425727511 m/s²'}",0
V06562418,CRJ900_5500,2024-06-12,3.7,"{'temp': '0.2°C', 'pressure': '874.0 hPa', 'vibrations': '0.6644138062702648 m/s²'}",0
V08830954,A340_3962,2024-06-12,6.6,"{'temp': '-14.1°C', 'pressure': '919.4 hPa', 'vibrations': '2.743719275140438 m/s²'}",1
V03048459,A350_3976,2024-06-12,4.8,"{'temp': '7.9°C', 'pressure': '1013.5 hPa', 'vibrations': '0.686578776761656 m/s²'}",0
V06526464,B737_0789,2024-06-12,6.3,"{'temp': '3.4°C', 'pressure': '939.5 hPa', 'vibrations': '3.2947141826776982 m/s²'}",0
V01051251,A340_4940,2024-06-12,3.8,"{'temp': '7.3°C', 'pressure': '998.4 hPa', 'vibrations': '3.30395781804047 m/s²'}",0
V08040401,E170_1145,2024-06-12,6.1,"{'temp': '-9.4°C', 'pressure': '915.9 hPa', 'vibrations': '4.947212515655027 m/s²'}",0
V02370731,A380_0178,2024-06-12,9.7,"{'temp': '-11.8°C', 'pressure': '989.3 hPa', 'vibrations': '1.5614089936792919 m/s²'}",0
V00970996,B737_1256,2024-06-12,2.0,"{'temp': '-4.1°C', 'pressure': '935.8 hPa', 'vibrations': '0.8802288813325293 m/s²'}",0
V02749777,B757_2908,2024-06-12,9.2,"{'temp': '18.7°C', 'pressure': '897.4 hPa', 'vibrations': '1.1978968635112315 m/s²'}",0
V07967123,B747_6800,2024-06-12,8.5,"{'temp': '-1.3°C', 'pressure': '1048.0 hPa', 'vibrations': '3.3232971332676464 m/s²'}",0
V09014303,A340_6668,2024-06-12,2.5,"{'temp': '-3.8°C', 'pressure': '928.1 hPa', 'vibrations': '2.290355703915545 m/s²'}",0
V01098617,A330_5998,2024-06-12,2.2,"{'temp': '11.6°C', 'pressure': '959.2 hPa', 'vibrations': '3.4202332320644673 m/s²'}",0
V06073785,A330_2237,2024-06-12,0.7,"{'temp': '2.6°C', 'pressure': '1040.0 hPa', 'vibrations': '2.849566321033133 m/s²'}",0
V08856350,A350_3122,2024-06-12,7.5,"{'temp': '9.0°C', 'pressure': '981.0 hPa', 'vibrations': '4.888618585895897 m/s²'}",0
V00520519,E170_3927,2024-06-12,4.8,"{'temp': '7.8°C', 'pressure': '1006.9 hPa', 'vibrations': '4.085103134515141 m/s²'}",0
V07147379,B737_1117,2024-06-12,2.5,"{'temp': '1.6°C', 'pressure': '943.6 hPa', 'vibrations': '1.8037935559387037 m/s²'}",0
V03523886,CRJ700_2189,2024-06-12,1.7,"{'temp': '13.3°C', 'pressure': '950.2 hPa', 'vibrations': '2.9318529817482064 m/s²'}",0
V07857937,B737_3924,2024-06-12,5.1,"{'temp': '-3.2°C', 'pressure': '944.5 hPa', 'vibrations': '4.088785729488743 m/s²'}",0
V04792647,A350_5434,2024-06-12,5.7,"{'temp': '1.1°C', 'pressure': '953.7 hPa', 'vibrations': '4.1682545728382205 m/s²'}",0
V03918941,A330_3404,2024-06-12,3.3,"{'temp': '-1.6°C', 'pressure': '1013.4 hPa', 'vibrations': '3.4405230496470933 m/s²'}",0
V04580710,A321_1460,2024-06-12,4.1,"{'temp': '-6.9°C', 'pressure': '950.2 hPa', 'vibrations': '0.843913362442289 m/s²'}",0
V07134440,A340_3887,2024-06-12,4.8,"{'temp': '7.4°C', 'pressure': '1023.5 hPa', 'vibrations': '4.327549027411738 m/s²'}",0
V06950581,E175_5586,2024-06-12,5.7,"{'temp': '-5.8°C', 'pressure': '1062.7 hPa', 'vibrations': '0.07405273525366185 m/s²'}",0
V00922584,B747_1988,2024-06-12,5.5,"{'temp': '3.7°C', 'pressure': '925.9 hPa', 'vibrations': '4.75065358198607 m/s²'}",0
V02819834,A320_2497,2024-06-12,1.8,"{'temp': '-0.1°C', 'pressure': '900.5 hPa', 'vibrations': '0.15968411283966255 m/s²'}",0
V00937192,E170_4215,2024-06-12,6.8,"{'temp': '5.4°C', 'pressure': '923.2 hPa', 'vibrations': '3.6550785272956006 m/s²'}",0
V02644391,A380_6907,2024-06-12,6.1,"{'temp': '-7.5°C', 'pressure': '903.1 hPa', 'vibrations': '4.129840838431756 m/s²'}",0
V05618435,A350_6902,2024-06-12,0.9,"{'temp': '-9.9°C', 'pressure': '840.8 hPa', 'vibrations': '2.003710033336028 m/s²'}",0
V03122121,A350_0643,2024-06-12,2.3,"{'temp': '10.8°C', 'pressure': '986.0 hPa', 'vibrations': '4.72635026966762 m/s²'}",0
V08531304,B747_5273,2024-06-12,6.3,"{'temp': '11.2°C', 'pressure': '924.5 hPa', 'vibrations': '4.920630085529831 m/s²'}",0
V07603528,A330_6979,2024-06-12,4.9,"{'temp': '3.0°C', 'pressure': '928.5 hPa', 'vibrations': '2.905141647342548 m/s²'}",0
V06416849,B767_4217,2024-06-12,8.9,"{'temp': '-6.3°C', 'pressure': '952.5 hPa', 'vibrations': '2.503324922781165 m/s²'}",0
V04434956,B767_4924,2024-06-12,5.5,"{'temp': '13.4°C', 'pressure': '1025.9 hPa', 'vibrations': '3.0294079214719267 m/s²'}",0
V05853824,B747_0442,2024-06-12,5.3,"{'temp': '-1.6°C', 'pressure': '1052.4 hPa', 'vibrations': '3.8865224044751696 m/s²'}",0
V01002225,B747_4211,2024-06-12,7.7,"{'temp': '18.7°C', 'pressure': '844.1 hPa', 'vibrations': '2.8371205711241068 m/s²'}",0
V01369127,A380_3162,2024-06-12,7.5,"{'temp': '-11.7°C', 'pressure': '995.2 hPa', 'vibrations': '1.2982014586237351 m/s²'}",0
V09426333,A350_5987,2024-06-12,5.4,"{'temp': '-1.0°C', 'pressure': '969.2 hPa', 'vibrations': '1.3421085804665527 m/s²'}",0
V05643635,A320_3521,2024-06-12,1.0,"{'temp': '-27.7°C', 'pressure': '889.9 hPa', 'vibrations': '4.325354021098832 m/s²'}",1
V05671947,B767_0277,2024-06-12,3.5,"{'temp': '7.2°C', 'pressure': '980.2 hPa', 'vibrations': '4.766615565275229 m/s²'}",0
